userId,movieId,rating,timestamp
3,31,0.5,1306463578
3,527,0.5,1306464275
3,647,0.5,1306463619
3,688,0.5,1306464228
3,720,0.5,1306463595
3,849,5.0,1306463611
3,914,0.5,1306463567
3,1093,0.5,1306463627
3,1124,0.5,1306464216
3,1263,0.5,1306463569
3,1272,0.5,1306463624
3,1275,3.5,1306463323
3,1302,0.5,1306464189
3,1371,3.0,1306463561
3,1587,4.5,1306464003
3,2018,0.5,1306464175
3,2080,0.5,1306463572
3,2090,0.5,1306464261
3,2105,2.0,1306463559
3,2288,4.0,1306463631
3,2424,0.5,1306464293
3,2851,5.0,1306463925
3,3024,4.5,1306464054
3,3210,0.5,1306463638
3,3703,5.0,1306463603
3,3949,0.5,1306464245
3,4518,5.0,1306463770
3,5048,0.5,1306464284
3,5181,5.0,1306463718
3,5746,5.0,1306463708
3,5764,4.5,1306464021
3,5919,5.0,1306463825
3,6238,0.5,1306464204
3,6835,5.0,1306463670
3,7899,4.5,1306464036
3,7991,5.0,1306463684
3,26409,4.5,1306463993
3,70946,5.0,1306463815
3,72378,0.5,1306464164
15,44,1.0,1299424916
15,158,1.0,1299424840
15,172,1.0,1299424762
15,256,3.0,1299425021
15,355,1.0,1299425002
15,849,2.0,1299425064
15,1347,3.0,1299425144
15,1909,2.5,1299424890
15,2001,5.0,1299424826
15,2150,5.0,1299425040
15,2278,2.5,1299424998
15,3510,5.0,1299425097
15,3555,4.0,1299425208
15,3617,1.5,1299425200
15,4018,4.0,1299425113
15,69757,4.0,1299425345
17,1,4.5,1305696483
17,44,3.5,1305696245
17,47,4.0,1307262715
17,50,4.5,1305697013
17,110,4.5,1305696470
17,150,3.5,1305696497
17,260,5.0,1305696468
17,293,3.5,1307262308
17,296,5.0,1305696455
17,318,5.0,1305696465
17,356,5.0,1305696457
17,480,4.5,1305696463
17,527,4.5,1305696664
17,541,3.5,1322628857
17,589,4.5,1305696475
17,590,4.5,1305696492
17,592,4.5,1305696480
17,593,4.5,1305696461
17,750,4.5,1307262443
17,780,4.0,1305696486
17,858,5.0,1305696683
17,899,3.5,1305696265
17,904,4.0,1307262274
17,910,3.5,1305696226
17,1032,4.5,1305696325
17,1036,4.0,1305696741
17,1089,4.0,1307262280
17,1090,4.5,1322629080
17,1093,4.0,1305696318
17,1100,3.5,1305696352
17,1193,4.5,1305696771
17,1196,5.0,1305696635
17,1197,3.5,1305696774
17,1198,4.5,1305696619
17,1201,5.0,1305696878
17,1206,5.0,1322628945
17,1209,3.5,1307262267
17,1210,5.0,1305696490
17,1213,4.5,1305696699
17,1221,4.5,1305696752
17,1222,4.5,1305696870
17,1234,4.0,1305696795
17,1240,5.0,1305696931
17,1252,4.0,1307262291
17,1258,4.0,1322628838
17,1259,4.0,1305696786
17,1263,4.0,1305696254
17,1270,4.5,1305696846
17,1291,4.0,1305696691
17,1358,3.0,1322629202
17,1375,3.5,1305696232
17,1405,4.0,1305696277
17,1466,3.0,1322629229
17,1732,5.0,1322629209
17,1967,4.0,1305696313
17,2005,4.0,1305696258
17,2019,3.5,1307262285
17,2028,4.5,1305696726
17,2194,4.0,1305696788
17,2329,4.5,1305696670
17,2502,4.5,1322629245
17,2571,5.0,1305696756
17,2717,3.5,1305696306
17,2762,4.0,1305696835
17,2858,4.0,1322628761
17,2959,4.5,1305696867
17,3039,4.5,1305696285
17,3147,4.5,1322629233
17,3263,4.0,1305696358
17,3435,3.5,1307262260
17,3508,4.0,1305696721
17,3681,4.5,1307262300
17,3702,3.5,1305696292
17,3949,4.5,1322629083
17,4226,4.0,1305696762
17,4571,4.0,1305696310
17,4993,4.5,1305696817
17,5618,5.0,1322628751
17,5782,4.0,1305696779
17,5952,5.0,1305696823
17,6016,4.5,1322628668
17,6350,5.0,1322628881
17,6870,3.5,1322629189
17,7099,5.0,1322628786
17,7153,4.5,1305696820
17,7482,4.0,1305696864
17,27773,4.0,1322628790
17,31658,4.5,1322629178
17,33794,4.0,1305696851
17,48394,4.5,1322629142
17,48516,4.0,1305696748
17,58559,4.5,1305696675
17,60069,3.5,1305696839
17,64839,3.5,1322629112
17,68157,4.0,1305696894
17,68358,4.5,1322629267
17,77455,3.5,1307262449
17,78499,4.0,1305696624
17,79132,4.5,1305696716
17,80463,4.0,1305696734
17,81932,3.5,1305696681
17,82459,4.0,1305696644
29,50,3.5,1308007653
29,170,3.0,1307905797
29,318,4.5,1307907071
29,750,4.5,1310788122
29,858,4.5,1307907013
29,904,4.5,1307945605
29,924,5.0,1307906672
29,953,5.0,1307906372
29,1100,3.5,1307905898
29,1136,4.0,1308084085
29,1198,4.5,1307906966
29,1201,5.0,1307907031
29,1204,4.5,1308084015
29,1208,4.0,1308084034
29,1209,4.5,1308025043
29,1213,4.0,1308025032
29,1222,4.0,1308084128
29,1224,4.0,1307905945
29,1242,4.0,1307908267
29,1250,5.0,1308024986
29,1262,4.5,1307906969
29,1270,4.0,1307906647
29,1272,5.0,1308084090
29,1303,4.5,1308084157
29,1385,2.0,1307905878
29,1617,5.0,1315262432
29,1772,1.5,1307906072
29,1792,3.0,1307905957
29,1945,4.5,1307905911
29,2301,4.0,1307905970
29,2420,3.0,1307905816
29,2761,3.5,1307905804
29,2872,4.5,1307905862
29,2944,4.0,1307905845
29,2951,4.5,1307907122
29,3441,3.5,1307906080
29,3591,3.0,1307906057
29,3681,4.0,1307907026
29,4327,4.0,1307906981
29,4980,2.0,1307906020
29,5995,5.0,1308084202
29,6787,4.5,1307945581
29,7156,4.5,1307906727
29,7379,3.5,1311834931
29,26554,4.0,1309069525
29,26729,4.0,1308138832
29,48516,4.5,1308084039
29,48774,4.5,1307906679
29,51540,4.0,1307948222
29,55820,4.0,1308084198
29,56174,4.0,1309069586
29,64620,4.5,1310804277
29,68237,5.0,1307906345
29,70286,4.0,1307906685
29,81845,4.0,1307907049
29,82459,5.0,1310787896
29,87232,3.5,1307906652
29,87306,4.5,1309585079
55,186,0.5,1312747648
55,673,0.5,1312747701
55,1275,4.0,1312747661
55,1293,4.0,1312747695
55,1357,0.5,1312747730
55,1947,0.5,1312747732
55,2005,2.0,1312747709
55,2100,0.5,1312747638
55,2278,3.0,1312747714
55,2393,0.5,1312747735
55,2407,3.0,1312747682
55,2427,0.5,1312747741
55,2490,3.5,1312747824
55,2542,5.0,1312748419
55,2580,2.5,1312747818
55,2763,2.5,1312747620
55,2890,4.0,1312747625
55,3101,1.0,1312747631
55,3275,5.0,1312749156
55,4011,5.0,1312748875
55,27831,5.0,1312748862
55,33166,4.5,1312748156
55,44665,4.5,1312748181
55,48516,5.0,1312748410
55,54286,4.0,1312748147
68,141,3.0,1305861316
68,527,4.0,1305861414
68,1457,3.5,1305150702
68,1997,1.5,1305861489
68,2542,1.0,1317618744
68,2657,1.5,1316322202
68,42018,0.5,1304977981
68,47970,4.5,1305150812
68,50685,4.5,1305150762
68,54259,4.0,1312685661
68,55267,3.0,1305150746
68,55620,3.0,1305861248
68,58162,2.5,1305150628
68,59333,2.5,1305150692
68,66203,2.0,1305150676
68,69394,4.5,1304977771
68,72011,4.0,1305150847
68,74946,5.0,1305150613
68,78499,3.5,1305861268
68,79132,5.0,1305861331
68,80463,3.5,1305861291
68,80549,4.0,1312685715
68,80860,4.5,1308264038
68,81564,4.5,1304977737
68,81591,3.5,1305861319
68,81784,4.0,1305150643
68,81847,4.0,1304374485
68,81932,4.0,1306802929
68,82167,2.0,1305150664
68,82459,3.5,1316322183
68,83803,4.0,1305861313
68,84772,4.5,1320032071
68,85780,2.5,1305861285
68,86190,3.0,1320032066
68,86293,2.0,1317436019
68,86833,3.5,1320032077
68,87232,4.5,1310272379
68,87306,3.0,1310272391
68,87430,3.5,1312685419
68,88125,4.5,1312685412
68,88140,3.5,1313622704
68,88744,4.0,1313622695
68,89492,4.5,1321936093
87,1136,5.0,1296109068
87,1584,4.0,1296109099
87,4973,5.0,1296109055
87,5618,5.0,1296109045
87,5971,5.0,1296109039
92,107,5.0,1294941385
92,327,3.5,1294941372
92,837,5.0,1294941448
92,1015,4.0,1294941592
92,1021,3.0,1294941576
92,1367,3.0,1294941797
92,1619,4.0,1294941480
92,1801,3.0,1294941435
92,2085,3.5,1294941801
92,2087,4.5,1294941405
92,2114,3.0,1294941607
92,2139,4.0,1294941502
92,2398,4.0,1294941484
92,2454,4.0,1294941568
92,2501,4.0,1294941362
92,2572,5.0,1294941782
92,2664,3.5,1294941533
92,3168,4.5,1294941674
92,6383,3.0,1294941894
92,35836,4.5,1294942854
92,51662,4.5,1294942835
92,54190,4.0,1294942995
92,55282,4.0,1294941914
92,69757,4.0,1294941763
