userId,movieId,rating,timestamp
2,318,3.0,1445714835
2,333,4.0,1445715029
2,1704,4.5,1445715228
2,3578,4.0,1445714885
2,6874,4.0,1445714952
2,8798,3.5,1445714960
2,46970,4.0,1445715013
2,48516,4.0,1445715064
2,58559,4.5,1445715141
2,60756,5.0,1445714980
2,68157,4.5,1445715154
2,71535,3.0,1445714974
2,74458,4.0,1445714926
2,77455,3.0,1445714941
2,79132,4.0,1445714841
2,80489,4.5,1445715340
2,80906,5.0,1445715172
2,86345,4.0,1445715166
2,89774,5.0,1445715189
2,91529,3.5,1445714891
2,91658,2.5,1445714938
2,99114,3.5,1445714874
2,106782,5.0,1445714966
2,109487,3.0,1445715145
2,112552,4.0,1445714882
2,114060,2.0,1445715276
2,115713,3.5,1445714854
2,122882,5.0,1445715272
2,131724,5.0,1445714851
21,293,3.0,1436989949
21,743,4.0,1423422395
21,1221,2.5,1428775441
21,1240,3.5,1436989924
21,1265,3.5,1428775428
21,2023,2.5,1428775446
21,2167,3.5,1441393080
21,2288,0.5,1441826867
21,2355,3.0,1441826921
21,2403,2.5,1441393000
21,2424,4.0,1423422347
21,2683,2.5,1427558183
21,2858,2.0,1441392960
21,2959,2.0,1441392954
21,3000,0.5,1441393015
21,3578,2.5,1436989941
21,3793,3.5,1441392970
21,3948,3.5,1421521749
21,4085,3.5,1441826878
21,4489,4.5,1441393840
21,5349,3.0,1441826946
21,5989,3.5,1421521738
21,6548,3.5,1421521954
21,8636,3.0,1441826943
21,8798,4.0,1441826871
21,8961,3.5,1441393027
21,8972,4.0,1421521732
21,30825,3.5,1421521760
21,31433,3.5,1427558524
21,33794,3.5,1441826836
21,44022,3.5,1427558491
21,45186,3.5,1423422539
21,45447,3.5,1428775459
21,53125,4.0,1427558171
21,54276,3.5,1427558503
21,56775,3.5,1427558186
21,57640,3.0,1441826928
21,58998,4.5,1441393230
21,59615,4.0,1421521751
21,59900,3.0,1427558545
21,60074,3.5,1423422271
21,63113,3.5,1423422268
21,70286,3.5,1441826981
21,74789,2.5,1423422284
21,76251,2.5,1441826938
21,79132,3.5,1441393020
21,79185,4.0,1427558538
21,81834,3.0,1427558206
21,82202,4.0,1427558240
21,84152,3.5,1421521681
21,87232,3.5,1436989953
21,88140,3.5,1441393049
21,88744,3.0,1441393053
21,91630,4.0,1423422327
21,94503,3.0,1427558499
21,94677,4.0,1427558669
21,94777,4.0,1423422377
21,95510,3.5,1441826957
21,99114,3.5,1441826975
21,101864,4.5,1427558933
21,102125,3.5,1441393005
21,109487,3.0,1423422297
21,111781,4.5,1439751899
21,115502,3.5,1441393892
21,115617,4.0,1441393075
21,116797,2.5,1423422308
21,122882,3.5,1436989603
21,122892,3.5,1441392878
21,132157,2.5,1436989795
21,133419,3.0,1436989597
21,134368,3.5,1436989206
21,134393,2.5,1439752061
21,134853,4.0,1441392913
21,135861,0.5,1436989145
21,135887,4.5,1436989124
21,138186,0.5,1436989816
21,139642,0.5,1441394002
21,139717,0.5,1441394001
21,139915,2.5,1441393919
21,140301,3.0,1441393974
63,1,5.0,1443199669
63,10,3.0,1443201199
63,32,3.0,1443199999
63,34,3.0,1443201169
63,47,4.0,1443201084
63,50,5.0,1443199758
63,110,2.5,1443199850
63,111,3.0,1443199818
63,150,3.0,1443201072
63,153,1.0,1443201088
63,165,4.0,1443201090
63,208,2.0,1443201186
63,231,3.0,1443201105
63,260,5.0,1443199688
63,293,3.5,1443199772
63,296,5.0,1443201070
63,318,5.0,1443199751
63,344,5.0,1443201075
63,356,3.5,1443199681
63,357,4.0,1443201224
63,364,4.0,1443200128
63,367,4.0,1443201104
63,377,2.5,1443201077
63,480,2.5,1443199679
63,500,3.0,1443201103
63,527,4.0,1443199764
63,555,2.5,1443200104
63,586,2.5,1443201188
